canonical_smiles,Molecular_Weight,LogP,TPSA,H_Bond_Donors,H_Bond_Acceptors,Rotatable_Bonds,Ring_Count,Heavy_Atom_Count,Fraction_CSP3,Aromatic_Rings,Molar_Refractivity,Num_Heteroatoms,LogS,BBB,Toxic,Num_Aromatic_Carbocycles,BalabanJ,Labute_ASA
C#CCCC,68.11899999999999,1.4197,0.0,0.0,0.0,1.0,0.0,5.0,0.6,0.0,23.74099999999999,0.0,-1.6374,,,0.0,2.483699570591265,33.19824487727526
C#CCCCC,82.14599999999999,1.8098,0.0,0.0,0.0,2.0,0.0,6.0,0.6666666666666666,0.0,28.357999999999983,0.0,-2.36,,,0.0,2.5438576444484196,39.56318699167186
C#CCCCC#C,92.141,1.4231,0.0,0.0,0.0,2.0,0.0,7.0,0.4285714285714285,0.0,31.51699999999999,0.0,-1.747,,,0.0,2.7683855790457867,44.92735449792773
C#CCCCCC,96.173,2.1999000000000004,0.0,0.0,0.0,3.0,0.0,7.0,0.7142857142857143,0.0,32.97499999999998,0.0,-3.0099,,,0.0,2.5990382792248434,45.92812910606846
C#CCCCCCC,110.2,2.5900000000000007,0.0,0.0,0.0,4.0,0.0,8.0,0.75,0.0,37.592,0.0,-3.662,,,0.0,2.646949873687806,52.29307122046507
C#CCCCCCC#C,120.195,2.2033000000000005,0.0,0.0,0.0,4.0,0.0,9.0,0.5555555555555556,0.0,40.75100000000001,0.0,-2.983,,,0.0,2.787167523586374,57.657238726720955
C#CCCCCCCC,124.227,2.980100000000002,0.0,0.0,0.0,5.0,0.0,9.0,0.7777777777777778,0.0,42.20900000000001,0.0,-4.093999999999999,,,0.0,2.68805533088827,58.658013334861685
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,272.17499999999995,3.327300000000001,12.47,0.0,2.0,6.0,1.0,17.0,0.3846153846153846,1.0,72.90400000000002,4.0,,1.0,1.0,1.0,2.292005468060286,112.46513466560609
C#CCN(C)Cc1ccccc1,159.232,1.7515999999999998,3.24,0.0,1.0,3.0,1.0,12.0,0.2727272727272727,1.0,51.60900000000002,1.0,,1.0,0.0,1.0,2.480668698760722,74.01517275354266
C#CCN(C)[C@H](C)Cc1ccccc1,187.286,2.1826,3.24,0.0,1.0,4.0,1.0,14.0,0.3846153846153846,1.0,61.07100000000004,1.0,-2.51,1.0,0.0,1.0,2.492478105443482,86.74505698233588
C#CCN(CC)CC,111.188,0.9614,3.24,0.0,1.0,3.0,0.0,8.0,0.7142857142857143,0.0,36.621,1.0,-0.6020131225,,,0.0,3.2483712766969837,51.68796277627183
C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,308.768,3.1572000000000013,32.67,0.0,2.0,2.0,3.0,22.0,0.1111111111111111,2.0,89.58600000000001,4.0,,1.0,,2.0,2.208265301169562,133.79148873325963
C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,354.3370000000002,1.9281,66.92,0.0,4.0,2.0,4.0,26.0,0.3157894736842105,1.0,91.06800000000004,7.0,-5.2966,,1.0,1.0,1.7924776200008858,148.75109377871138
C#CCN1CC(=O)N(COC(=O)C2C(C=C(C)C)C2(C)C)C1=O,318.37300000000005,1.6229,66.92,0.0,4.0,5.0,2.0,23.0,0.5882352941176471,0.0,83.79900000000004,6.0,-3.5321,,,0.0,1.9325904016549402,135.9940637808367
C#CCN1CC(=O)N(COC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)C1=O,318.3730000000001,1.6228999999999996,66.92,0.0,4.0,5.0,2.0,23.0,0.5882352941176471,0.0,83.79900000000004,6.0,,,0.0,0.0,1.9325904016549402,135.9940637808367
C#CCN[C@@H]1CCc2ccccc21,171.24299999999997,1.8967,12.03,1.0,1.0,2.0,2.0,13.0,0.3333333333333333,1.0,54.33970000000002,1.0,,1.0,0.0,1.0,2.147729216670361,79.1643122278147
C#CCO,56.064,-0.3881000000000001,20.23,1.0,1.0,0.0,0.0,4.0,0.3333333333333333,0.0,15.9188,1.0,1.2513159198,,0.0,0.0,2.4330963097956353,25.26259440067805
C#CCO.CCC(=O)CCC1C(C)=CCCC1(C)C,264.40899999999993,3.740100000000002,37.3,1.0,2.0,4.0,1.0,19.0,0.7058823529411765,0.0,80.71280000000004,2.0,-4.3219056885,,,0.0,7.109999246749671e-07,117.84370307009007
C#CCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)C,276.42,4.517800000000005,26.3,0.0,2.0,9.0,0.0,20.0,0.6111111111111112,0.0,85.15900000000005,2.0,-4.7239,,0.0,0.0,3.9510489288454957,123.83835362961328
C#CCOC(=O)C(C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,349.7450000000001,3.6101000000000014,57.650000000000006,0.0,5.0,6.0,2.0,24.0,0.1764705882352941,2.0,85.60300000000005,7.0,-5.15,,,1.0,1.9754482271519382,142.8679828031187
C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,349.7450000000001,3.6101000000000014,57.650000000000006,0.0,5.0,6.0,2.0,24.0,0.1764705882352941,2.0,85.60300000000005,7.0,-4.9417,,0.0,1.0,1.9754482271519382,142.8679828031187
C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,337.41900000000004,2.6848,38.77,0.0,4.0,8.0,2.0,25.0,0.2857142857142857,2.0,97.96200000000005,4.0,,,0.0,2.0,2.47477513279543,148.9206479762506
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,350.4800000000001,3.919200000000004,44.760000000000005,0.0,4.0,6.0,2.0,24.0,0.5789473684210527,1.0,95.82640000000004,5.0,-5.8457,,1.0,1.0,1.9762330395093346,147.30194248919554
C#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,341.1940000000001,3.4418000000000024,57.260000000000005,0.0,4.0,3.0,2.0,22.0,0.3333333333333333,2.0,85.14800000000002,7.0,-5.9648,,,1.0,2.555992477735831,137.3359675824804
C#CCOc1cc(-n2nc3n(c2=O)CCCC3)c(Cl)cc1Cl,338.19400000000013,2.6891000000000007,49.05,0.0,3.0,3.0,3.0,22.0,0.3333333333333333,2.0,85.11000000000003,7.0,-4.3251,,,1.0,2.1020456381869006,136.954939072484
C#CCOc1ccc2c(C)cc(=O)oc2c1,214.22,2.11342,39.44,0.0,3.0,2.0,2.0,16.0,0.1538461538461538,2.0,61.54900000000003,3.0,,,1.0,1.0,2.5376355747306287,92.65194565423757
C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,284.443,4.313500000000004,20.23,1.0,1.0,0.0,4.0,21.0,0.8,0.0,85.48580000000005,1.0,,,1.0,0.0,1.6557816708393622,128.75368269911922
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,310.43700000000007,3.6586000000000025,37.3,1.0,2.0,1.0,4.0,23.0,0.6666666666666666,0.0,90.39880000000004,2.0,,,1.0,0.0,1.6855284689811272,138.59054388137537
C#C[C@]1(O)CC[C@H]2C3CCC4=Cc5c(cnn5-c5ccc(F)cc5)CC4(C)[C@H]3CCC21C,430.56700000000006,5.557800000000006,38.05,1.0,2.0,1.0,6.0,32.0,0.5357142857142857,2.0,123.37180000000004,4.0,,1.0,,1.0,1.3559400176536724,189.27569785673776
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,298.42600000000004,3.636600000000003,37.3,1.0,2.0,0.0,4.0,22.0,0.75,0.0,85.94580000000005,2.0,,,1.0,0.0,1.6708688348513143,132.915204799163
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,327.46800000000013,4.143700000000004,52.82000000000001,2.0,3.0,1.0,4.0,24.0,0.7619047619047619,0.0,94.70730000000005,3.0,,,1.0,0.0,1.653397522249757,144.76221955104992
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,308.42100000000005,3.722800000000003,37.3,1.0,2.0,1.0,4.0,23.0,0.5714285714285714,0.0,90.44480000000004,2.0,,,1.0,0.0,1.848364689011394,137.9009408491911
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,324.4640000000001,4.048700000000004,37.3,1.0,2.0,1.0,4.0,24.0,0.6818181818181818,0.0,95.01580000000004,2.0,,,1.0,0.0,1.7394606747031347,144.95548599577197
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,298.426,3.4925000000000024,37.3,1.0,2.0,0.0,4.0,22.0,0.75,0.0,85.87580000000004,2.0,-4.6271,0.0,1.0,0.0,1.6520192857313454,132.91520479916298
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,312.45300000000003,3.8826000000000014,37.3,1.0,2.0,1.0,4.0,23.0,0.7619047619047619,0.0,90.49280000000005,2.0,-5.2567,,1.0,0.0,1.6711962826978066,139.2801469135596
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,312.45300000000003,3.8826000000000014,37.3,1.0,2.0,0.0,4.0,23.0,0.7619047619047619,0.0,90.49280000000005,2.0,-5.6576,,1.0,0.0,1.7024099249747302,139.2801469135596
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,310.48100000000005,4.869700000000004,20.23,1.0,1.0,1.0,4.0,23.0,0.7272727272727273,0.0,94.62580000000004,1.0,,,1.0,0.0,1.7448074795351851,140.79396389572818
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,337.46300000000014,4.221000000000004,46.260000000000005,1.0,3.0,0.0,5.0,25.0,0.6818181818181818,1.0,96.35280000000006,3.0,,,1.0,0.0,1.5319846700877746,149.4111683415793
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,296.41,3.612600000000002,40.46,2.0,2.0,0.0,4.0,22.0,0.6,1.0,86.50660000000003,2.0,-4.4192,0.0,1.0,1.0,1.721704964542758,132.1107921567131
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,310.43700000000007,3.915600000000003,29.46,1.0,2.0,1.0,4.0,23.0,0.6190476190476191,1.0,91.39380000000004,2.0,,0.0,1.0,1.0,1.6961562138560808,138.79504574842056
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,364.52900000000017,5.228400000000006,29.46,1.0,2.0,2.0,5.0,27.0,0.68,1.0,107.72580000000006,2.0,,,1.0,1.0,1.3964738962213608,163.2489830524778
C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,312.453,3.8826000000000014,37.3,1.0,2.0,0.0,4.0,23.0,0.7619047619047619,0.0,90.49280000000005,2.0,,1.0,1.0,0.0,1.7179985773247362,139.28014691355963
C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,410.5980000000002,6.013800000000007,43.370000000000005,0.0,3.0,6.0,4.0,30.0,0.7777777777777778,0.0,118.50800000000004,3.0,,,1.0,0.0,1.486257650035173,181.9506331772939
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,369.5050000000003,4.714500000000005,58.89,1.0,4.0,2.0,4.0,27.0,0.7391304347826086,0.0,104.25450000000004,4.0,,,1.0,0.0,1.6598128746257474,161.9729373571978
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,340.4630000000001,4.063300000000004,43.370000000000005,0.0,3.0,1.0,4.0,25.0,0.7272727272727273,0.0,95.42300000000006,3.0,-4.8041,,1.0,0.0,1.642837115052668,150.12592260531082
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,384.51600000000025,4.425900000000004,52.6,0.0,4.0,2.0,4.0,28.0,0.75,0.0,105.97000000000008,4.0,,,1.0,0.0,1.5653724474568742,167.96935206361093
C#Cc1ccc(-c2ccccc2F)cc1,196.224,3.474000000000002,0.0,0.0,0.0,1.0,2.0,15.0,0.0,2.0,59.77100000000002,1.0,,,0.0,2.0,2.472150501562953,88.38314234913972
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,393.4430000000002,3.405100000000002,74.73000000000002,1.0,7.0,10.0,3.0,29.0,0.2727272727272727,3.0,111.93970000000004,7.0,,,1.0,2.0,1.9569167353908146,169.5322632278569
C#Cc1ccccc1,102.13599999999998,1.6679000000000002,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,34.377,0.0,-2.3502,,,1.0,3.049388908161901,49.16051274014944
C#N,27.026,0.13978,23.79,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.67,1.0,1.5682,,,0.0,3.0,13.131830709298267
C(/C=C/c1ccccc1)=NCCCCCCN=C/C=C/c1ccccc1,344.502,6.115200000000006,24.72,0.0,2.0,11.0,2.0,26.0,0.25,2.0,116.13800000000003,2.0,-3.8937390711,,,2.0,1.4423245647333978,157.27924160567198
C(=C(c1ccccc1)c1ccccc1)c1ccccc1,256.348,5.2755000000000045,0.0,0.0,0.0,3.0,3.0,20.0,0.0,3.0,86.29900000000004,0.0,,,1.0,3.0,2.120737088318223,119.58587272823402
C(=C/c1ccccc1)/c1ccccc1,180.25,3.857000000000003,0.0,0.0,0.0,2.0,2.0,14.0,0.0,2.0,61.81200000000003,0.0,,,0.0,2.0,2.159341417811232,84.52877852216996
C(=C\C=N\c1ccccc1)/C=C/Nc1ccccc1,248.329,4.570900000000003,24.39,1.0,2.0,5.0,2.0,19.0,0.0,2.0,82.93870000000004,2.0,,,0.0,2.0,1.7617121747544804,113.37918650264372
C(=C\CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1)/CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1,582.7580000000003,8.165200000000006,77.34,0.0,8.0,10.0,6.0,42.0,0.0588235294117647,6.0,171.98599999999962,8.0,-7.025125554700001,,,4.0,1.1189855482796225,252.98805464843818
C(=C\c1ccccc1)/CN1CCN(C(c2ccccc2)c2ccccc2)CC1,368.52400000000006,5.107000000000005,6.48,0.0,2.0,6.0,4.0,28.0,0.2307692307692307,3.0,118.21600000000004,2.0,-4.2,,1.0,3.0,1.3986674434807922,168.28936160149112
C(=C\c1ccccc1)/c1ccccc1,180.25,3.857000000000003,0.0,0.0,0.0,2.0,2.0,14.0,0.0,2.0,61.81200000000003,0.0,-5.7905,,1.0,2.0,2.159341417811232,84.52877852216996
C(=Cc1ccncc1)c1ccccc1,181.238,3.2520000000000016,12.89,0.0,1.0,2.0,2.0,14.0,0.0,2.0,59.60700000000004,1.0,,,1.0,1.0,2.159341417811232,83.74842650311649
C(=NC1CCCCC1)=NC1CCCCC1,206.333,3.825700000000003,24.72,0.0,2.0,2.0,2.0,15.0,0.9230769230769232,0.0,63.60900000000005,2.0,,,1.0,0.0,1.7724612352891178,92.89753906525064
C(CCOCC1CO1)COCC1CO1,202.25,0.5973999999999999,43.52,0.0,4.0,9.0,2.0,14.0,1.0,0.0,50.35200000000005,4.0,-0.5608137387,,1.0,0.0,1.2537346469992094,84.46624866836808
C(COCC1CO1)OCC1CO1,174.19599999999997,-0.1828,43.52,0.0,4.0,7.0,2.0,12.0,1.0,0.0,41.11800000000001,4.0,,,1.0,0.0,1.3077815462714806,71.73636443957486
C.CCCCCCCCCCCCO,202.38199999999995,4.535700000000005,20.23,1.0,1.0,10.0,0.0,14.0,1.0,0.0,65.66080000000005,1.0,-4.8148101896,,,0.0,0.0,90.91862130631412
C.O=S(=O)(O)O,114.122,-0.0166999999999998,74.6,2.0,2.0,0.0,0.0,6.0,1.0,0.0,20.9084,5.0,-3.3330935045,,,0.0,0.0,36.37695581965344
C.[Mo].[Mo],207.923,0.6311,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,6.731,2.0,-3.4202754414,,,0.0,-0.0,49.51542721139212
C.[Nb],108.949,0.6335999999999999,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.731,1.0,-7.6358227076,,,0.0,0.0,30.37265388112322
C.[V],66.987,0.6335999999999999,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.731,1.0,-6.2058415067,,,0.0,0.0,26.747394188957355
C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,398.5540000000002,2.4999199999999995,101.57,2.0,8.0,10.0,2.0,26.0,0.5882352941176471,1.0,106.21420000000003,9.0,,1.0,0.0,0.0,2.047679893900613,161.73471996887528
C/C(=C(/CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(\C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,770.9380000000002,6.003440000000006,196.82,2.0,14.0,19.0,4.0,54.0,0.2631578947368421,4.0,208.84179999999947,16.0,,1.0,,2.0,1.6352525828422084,321.3898393869466
C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,423.7270000000001,6.284600000000005,36.28,0.0,3.0,7.0,3.0,27.0,0.15,3.0,110.372,7.0,,,1.0,2.0,1.76150596917196,172.45636809963872
C/C(=C(\CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,702.9039999999999,4.687840000000002,196.82,2.0,14.0,19.0,2.0,48.0,0.5,2.0,186.9867999999996,16.0,,,0.0,0.0,2.4743246114513058,289.4653036611983
C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,490.58500000000026,4.3778200000000025,115.48,1.0,8.0,10.0,3.0,35.0,0.1923076923076923,3.0,135.1933999999999,9.0,,1.0,,2.0,1.8113208257890288,207.76565152751937
C/C(=C(\CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,770.9379999999998,6.003440000000006,196.82,2.0,14.0,19.0,4.0,54.0,0.2631578947368421,4.0,208.84179999999955,16.0,,,0.0,2.0,1.6352525828422084,321.3898393869466
C/C(=C(\CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,466.4560000000002,2.63012,155.94000000000003,3.0,8.0,10.0,2.0,31.0,0.2631578947368421,2.0,116.46500000000005,12.0,,1.0,,1.0,2.3019125574606525,183.32017128588208
C/C(=C/C(=O)O)C(=O)O,130.099,0.1018999999999999,74.6,2.0,2.0,2.0,0.0,9.0,0.2,0.0,29.02859999999999,4.0,0.7795,,,0.0,4.169214533734283,51.42092815771127
C/C(=C/CCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,393.5060000000001,4.047600000000004,35.580000000000005,1.0,3.0,5.0,4.0,29.0,0.375,2.0,115.00370000000004,5.0,,1.0,,2.0,1.3444703848930866,171.56312438606238
C/C(=C1/CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,308.363,1.83062,98.41,1.0,7.0,4.0,2.0,21.0,0.3846153846153846,1.0,79.04440000000001,8.0,,1.0,,0.0,2.207076101959819,126.1191677474217
C/C(=C1\CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,308.36300000000006,1.83062,98.41,1.0,7.0,4.0,2.0,21.0,0.3846153846153846,1.0,79.04440000000002,8.0,,,0.0,0.0,2.207076101959819,126.1191677474217
C/C(=C\C(=O)O)C(=O)O,130.099,0.1018999999999999,74.6,2.0,2.0,2.0,0.0,9.0,0.2,0.0,29.02859999999999,4.0,-0.6940000000000001,,,0.0,4.169214533734283,51.42092815771127
C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,500.6290000000001,2.5925000000000016,146.05,4.0,8.0,16.0,2.0,35.0,0.8461538461538461,0.0,128.6542000000001,9.0,,,0.0,0.0,1.6150722202375696,208.00215344589427
C/C(=C\C(C)CC(C)CC(C)C)C1CC(=O)OC1=O,266.381,3.730800000000003,43.370000000000005,0.0,3.0,6.0,1.0,19.0,0.75,0.0,75.36300000000004,3.0,-4.4255032449,,1.0,0.0,2.5334057052447885,115.95453798765959
C/C(=C\CO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,296.539,6.364100000000008,20.23,1.0,1.0,13.0,0.0,21.0,0.9,0.0,95.56180000000008,1.0,-4.8617411072,,,0.0,3.516209888253743,133.77778192137686
C/C(=C\N=O)NO,102.093,0.5929,61.69,2.0,4.0,2.0,0.0,7.0,0.3333333333333333,0.0,24.4742,4.0,-0.3462,,,0.0,3.4875567751094967,40.77239864395102
C/C(=C\c1ccccc1)[N+](=O)[O-],163.17599999999996,2.3241000000000005,43.14,0.0,2.0,2.0,1.0,12.0,0.1111111111111111,1.0,47.08740000000002,3.0,,,1.0,1.0,2.8853850923674402,70.48960215300232
C/C(=C\c1csc(C)n1)C1C[C@@H]2O[C@]2(C)CCC[C@H](C)C(O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,507.6930000000003,4.477520000000005,109.25,2.0,8.0,2.0,3.0,35.0,0.7407407407407407,1.0,135.87460000000002,8.0,,,1.0,0.0,1.8543203562410289,212.48736194062417
C/C(=N/NC(=O)c1ccncc1)C(=O)O,207.189,0.2718999999999997,91.65,2.0,4.0,3.0,1.0,15.0,0.1111111111111111,1.0,52.448000000000015,6.0,,,0.0,0.0,2.657324561802512,85.64341820001661
C/C(=N/Nc1nc(C)cc(C)n1)c1ccccc1C,254.337,3.237960000000002,50.17,1.0,4.0,3.0,2.0,19.0,0.2666666666666666,2.0,78.51870000000004,4.0,-3.1959,,,1.0,2.2049454385090907,113.16782454914019
C/C(=N\Cc1ccccc1)c1ccccc1O,225.291,3.401400000000003,32.59,1.0,2.0,3.0,2.0,17.0,0.1333333333333333,2.0,70.46380000000003,2.0,,,0.0,2.0,2.15675642220405,101.27287990680698
C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O,334.28200000000004,2.603700000000001,103.68,3.0,4.0,4.0,2.0,24.0,0.0666666666666666,2.0,81.91970000000003,9.0,-3.7248,,,1.0,2.095128365664552,134.58144539554112
C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)[O-],333.27400000000006,1.269,106.51,2.0,5.0,4.0,2.0,24.0,0.0666666666666666,2.0,79.29090000000002,9.0,,,0.0,1.0,2.095128365664552,134.58144539554112
C/C(=N\O)[C@@H](C)NCC(C)(C)CN[C@H](C)/C(C)=N/O,272.393,1.668999999999999,89.24000000000001,4.0,6.0,8.0,0.0,19.0,0.8461538461538461,0.0,78.50140000000003,6.0,,,0.0,0.0,4.1890830842513225,115.50547024287314
C/C(=N\O)c1ccc(OCC(=O)N2CCCCC2)cc1,276.3359999999999,2.2761000000000005,62.13000000000001,1.0,4.0,4.0,2.0,20.0,0.4666666666666667,1.0,76.36550000000004,5.0,,,1.0,1.0,1.8548056060554223,118.38854673282538
C/C(Br)=C/C(=O)O,164.986,1.3697,37.3,1.0,1.0,1.0,0.0,7.0,0.25,0.0,30.3198,3.0,-0.6,,,0.0,3.679228031962392,49.96777779671625
C/C(C=O)=C/c1ccccc1,146.189,2.2888,17.07,0.0,1.0,2.0,1.0,11.0,0.1,1.0,46.157000000000025,1.0,-2.4747186153,,,1.0,2.8717118913324144,66.3630906449429
C/C(Cl)=C/CCl,124.998,2.3678,0.0,0.0,0.0,1.0,0.0,6.0,0.5,0.0,30.32999999999999,2.0,,,0.0,0.0,3.1374298786373527,47.75100679259847
C/C(Cl)=C/Cl,110.971,2.3253000000000004,0.0,0.0,0.0,0.0,0.0,5.0,0.3333333333333333,0.0,25.463,2.0,-1.6138,,,0.0,3.1431973062780685,41.386064678201855
C/C(Cl)=C\C(=O)O,120.53499999999998,1.2136,37.3,1.0,1.0,1.0,0.0,7.0,0.25,0.0,27.245799999999992,3.0,-0.605,,,0.0,3.679228031962392,46.40349641795657
C/C(I)=C/C(=O)O,211.986,1.4098000000000002,37.3,1.0,1.0,1.0,0.0,7.0,0.25,0.0,35.4128,3.0,-1.16,,,0.0,3.679228031962392,55.362068312118524
C/C(N=O)=C(\C)NO,116.12,0.983,61.69,2.0,4.0,2.0,0.0,8.0,0.5,0.0,29.0912,4.0,-2.2868,,,0.0,4.0272433390669145,47.13734075834763
C/C=C(/C(=C/C)c1ccc(O)cc1)c1ccc(O)cc1,266.34,4.604600000000003,40.46,2.0,2.0,3.0,2.0,20.0,0.1111111111111111,2.0,83.51560000000003,2.0,-4.948,,1.0,2.0,2.438615446571036,118.8874114519642
C/C=C(/C(=C/C)c1ccc(OC(C)=O)cc1)c1ccc(OC(C)=O)cc1,350.4140000000001,5.044000000000004,52.6,0.0,4.0,5.0,2.0,26.0,0.1818181818181818,2.0,102.80400000000004,4.0,,,1.0,2.0,2.2908206448976283,153.30884706425985
C/C=C(/C)C#N,81.118,1.47618,23.79,0.0,1.0,0.0,0.0,6.0,0.4,0.0,25.04399999999999,1.0,,,0.0,0.0,3.6137408153185113,37.90199613470044
C/C=C(/C)C(=O)O[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@]5(O)C[C@H](O)[C@@]6(O)[C@@H](CN7C[C@@H](C)CC[C@H]7[C@@]6(C)O)[C@]5(O)C[C@@]42O[C@]13O,591.7420000000003,0.9912000000000007,160.14999999999998,6.0,10.0,2.0,7.0,42.0,0.90625,0.0,149.59479999999988,10.0,-3.0163,,,0.0,1.3208925754803786,247.23588420967246
C/C=C(/CCCC)C(=O)NC(N)=O,184.239,1.3178,72.19,2.0,2.0,4.0,0.0,13.0,0.5555555555555556,0.0,51.00810000000003,4.0,-2.7883,,,0.0,4.090497552075815,78.18198199152646
C/C=C(/CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4[C@H](C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,426.7290000000003,8.190900000000008,20.23,1.0,1.0,5.0,4.0,31.0,0.8666666666666667,0.0,132.73980000000006,1.0,,,0.0,0.0,1.5147050744127584,192.7142754190418
C/C=C(C)/C=C/C=C(C)C,136.23799999999997,3.4750000000000023,0.0,0.0,0.0,2.0,0.0,10.0,0.4,0.0,48.00200000000003,0.0,,,1.0,0.0,3.898807542787911,63.954920960846245
C/C=C(\C)C(=O)OC/C=C(\C)CCC=C(C)C,236.355,4.188500000000004,26.3,0.0,2.0,6.0,0.0,17.0,0.5333333333333333,0.0,72.81200000000004,2.0,,,0.0,0.0,3.9245313458568565,105.05469886237994
